label,text
diabetes,i frequent need urinate often uncontrollable urges i feel dizzy often confused i also loss visuals
diabetes,i difficulty breathing especially physical activity i unusual sweating flushing i frequently get yeast infections
diabetes,i persistent dry cough my infections dont seem healing i palpitations i also problem sore throat seem go away
diabetes,im drinking water urinating frequently my throat mouth frequently dry recently appetite hunger grown
diabetes,my vision foggy seems growing worse im constantly feeling worn exhausted additionally i occasionally severe lightheadedness dizziness
diabetes,my throat mouth dry ive also feeling hungry hungry but sometimes i feel quite exhausted
diabetes,i sluggish wound reduced healing rate my hands feet numb tingling sensation
diabetes,i struggle focus emotional swings at times head seems cloudy foggy making challenging even simple tasks
diabetes,i feel muscles trembling shaking i feel worn senses taste smell diminished sometimes i palpitations quick heartbeat
diabetes,i experience skin irritations rashes especially skins creases any wounds bruises i skin also heal quite slowly
diabetes,i frequently feel want urinate frequently strong cravings i frequently feel woozy bewildered ive also sight loss
diabetes,i trouble breathing especially exercising im flushed sweating unexpected way i yeast infections lot
diabetes,i chronic dry cough i palpitations infections dont appear getting better i also painful throat issue although seem go away
diabetes,both water intake frequency urination increased my mouth throat regularly feel dry my appetite hunger increased recently
diabetes,i blurry vision seems getting worse im continuously fatigued worn i also occasionally acute lightheadedness vertigo
diabetes,my mouth throat dry additionally ive growing increasingly hungry but occasion i feel rather worn
diabetes,my wound healing slowly slower rate my hands feet numb tingling time
diabetes,i trouble focusing emotions fluctuate my brain might seem murky foggy times making difficult complete even straightforward chores
diabetes,my body shaking trembling my senses taste smell gotten weaker i feel exhausted i occasionally palpitations rapid pulse
diabetes,i rashes skin irritations especially crevices skin my skin bruises cuts also take long time heal
diabetes,i often feel want urinate experience intense desires i often feel dizzy confused i also lost sight
diabetes,i respiratory issues especially unexpectedly im sweating flushed i frequently yeast infections urinary tract infections
diabetes,i constantly dry cough my infections dont seem healing i palpitations my throat hurts occasionally appear get better
diabetes,ive drinking water urinating frequently my throat mouth frequently feel dry recently hunger appetite grown
diabetes,my vision foggy appears growing worse i feel exhausted worn time i also severe dizziness lightheadedness occasion
diabetes,my throat mouth dry ive also getting hungry i however occasionally feel rather exhausted
diabetes,my wound recovering slowly both hands feet tingling going numb i feel weak
diabetes,my emotions change i difficulties focusing at times mind might cloudy hazy making challenging even simple tasks
diabetes,my entire body trembling shaky ive lost ability taste smell im worn i sometimes get racing heart palpitations
diabetes,i get skin irritations rashes especially skins crevices cuts bruises skin also take heal
diabetes,i frequently feel want urinate strong cravings i get woozy disoriented lot moreover i lost vision considerably
diabetes,i breathing problems especially im outside im suddenly flushed perspiring i experience yeast infections urinary tract infections rather regularly
diabetes,i dry cough never stops i palpitations infections dont appear getting better sometimes throat hurts seems get better
diabetes,both water intake frequency urination increased my mouth throat feel dry lot my hunger appetite increased recently
diabetes,my vision blurry feels like getting worse all time i feel worn fatigued i occasionally extreme lightheadedness vertigo well
diabetes,my mouth throat dry additionally ive growing increasingly hungry however i get periodic bouts exhaustion
diabetes,my wound healing slowly days my feet hands tingling becoming numb i feel really fragile
diabetes,my emotions fluctuate hard concentrate my mind foggy foggy times making difficult perform even simple chores
diabetes,im shaking trembling ive lost sense taste smell im exhausted i occasionally get palpitations speeding heart
diabetes,particularly crevices skin i skin rashes irritations my skin bruises cuts take heal well
diabetes,i regularly experience intense urges want urinate i frequently feel drowsy lost ive also significantly lost vision
diabetes,i trouble breathing especially outside i start feel hot start sweat i frequently urinary tract infections yeast infections
diabetes,i constantly sneeze dry cough my infections dont seem healing i palpitations my throat ache occasionally usually gets better
